,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
949,949,950,NO APPEND,Fairly well.,Alcee Arobin,,NO MONOLOGUE,0,0,Implicit,,0.4084737122091657,
950,950,951,NO APPEND,"But not well enough to keep you there. Stunning girls, though, in Mexico. I thought I should never get away from Vera Cruz when I was down there a couple of years ago.",Edna Pontellier,,NO MONOLOGUE,0,0,Implicit,,0.40862448937479656,
951,951,952, asked Edna.,Did they embroider slippers and tobacco pouches and hat-bands and things for you?,Edna Pontellier,,NO MONOLOGUE,0,0,Explicit,asked Edna,0.985690152088993,
952,952,953,NO APPEND,Oh! my! no! I didn't get so deep in their regard. I fear they made more impression on me than I made on them.,Edna Pontellier,,NO MONOLOGUE,0,0,Implicit,,0.3961649764074587,
953,953,954,NO APPEND,"You were less fortunate than Robert, then.",Alcee Arobin,,NO MONOLOGUE,0,0,Implicit,,0.40331642415088104,
954,954,955,NO APPEND,I am always less fortunate than Robert. Has he been imparting tender confidences?,Edna Pontellier,,NO MONOLOGUE,0,0,Implicit,,0.3926867196927195,
955,955,956," said Robert, rising, and shaking hands with Edna. ","I've been imposing myself long enough, /newquote Please convey my regards to Mr. Pontellier when you write.",Robert Lebrun,,NO MONOLOGUE,0,0,Explicit,said Robert,0.9946819791750365,
956,956,957,He shook hands with Arobin and went away.,NO QUOTE,,,,0,0,1.0,1.0,,
957,957,958, said Arobin when Robert had gone. ,"Fine fellow, that Lebrun, /newquote I never heard you speak of him.",Alcee Arobin,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Arobin,0.9872228032353632,0.6102591077315047
958,958,959, she replied. ,"I knew him last summer at Grand Isle, /newquote Here is that photograph of yours. Don't you want it?",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she replied,0.7440392329952186,0.6132028106028096
959,959,960, She threw it back on the table.,What do I want with it? Throw it away.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3871477368648689,0.18510401110875535
960,960,961, she said. ,"I'm not going to Mrs. Merriman's, /newquote If you see her, tell her so. But perhaps I had better write. I think I shall write now, and say that I am sorry her child is sick, and tell her not to count on me.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7544072870607661,0.4566572991795114
961,961,962, acquiesced Arobin. ,"It would be a good scheme, /newquote I don't blame you; stupid lot!",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,acquiesced Arobin,0.9880596988967065,0.6215370163194501
962,962,963,"Edna opened the blotter, and having procured paper and pen, began to write the note. Arobin lit a cigar and read the evening paper, which he had in his pocket.",NO QUOTE,,,,0,0,1.0,1.0,,
963,963,964, she asked. He told her.,What is the date?,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7356425167987576,0.4635338973136492
964,964,965,NO APPEND,Will you mail this for me when you go out?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3950913180372063,0.621526284092475
965,965,966," He read to her little bits out of the newspaper, while she straightened things on the table.",Certainly.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.43445899234766017,0.2509594025783048
966,966,967," he asked, throwing aside the paper. ",What do you want to do? /newquote Do you want to go out for a walk or a drive or anything? It would be a fine night to drive.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.35790925477279073,0.5146371504074867
967,967,968,NO APPEND,No; I don't want to do anything but just be quiet. You go away and amuse yourself. Don't stay.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.3944653323824955,0.6197479167526728
968,968,969,NO APPEND,I'll go away if I must; but I shan't amuse myself. You know that I only live when I am near you.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.3946587889405366,0.14070651368279233
969,969,970,He stood up to bid her good night.,NO QUOTE,,,,0,0,1.0,1.0,,
970,970,971,NO APPEND,Is that one of the things you always say to women?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4163138647131477,0.2508993724381319
971,971,972," he answered with a smile. There were no warm lights in her eyes; only a dreamy, absent look.","I have said it before, but I don't think I ever came so near meaning it,",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.37276486411832255,0.5145459793481278
972,972,973," he said, and he kissed her hand and went away.","Good night. I adore you. Sleep well,",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,he said,0.040672278260700044,0.10513549042186761
973,973,974,"She stayed alone in a kind of reverie a sort of stupor. Step by step she lived over every instant of the time she had been with Robert after he had entered Mademoiselle Reisz's door. She recalled his words, his looks. How few and meager they had been for her hungry heart! A vision a transcendently seductive vision of a Mexican girl arose before her. She writhed with a jealous pang. She wondered when he would come back. He had not said he would come back. She had been with him, had heard his voice and touched his hand. But some way he had seemed nearer to her off there in Mexico.",NO QUOTE,,,,0,0,1.0,1.0,,
974,974,975,XXXV,NO QUOTE,,,,0,0,1.0,1.0,,
975,975,976,"The morning was full of sunlight and hope. Edna could see before her no denial only the promise of excessive joy. She lay in bed awake, with bright eyes full of speculation.  /newquote  If she could but get that conviction firmly fixed in her mind, what mattered about the rest? She felt she had been childish and unwise the night before in giving herself over to despondency. She recapitulated the motives which no doubt explained Robert's reserve. They were not insurmountable; they would not hold if he really loved her; they could not hold against her own passion, which he must come to realize in time. She pictured him going to his business that morning. She even saw how he was dressed; how he walked down one street, and turned the corner of another; saw him bending over his desk, talking to people who entered the office, going to his lunch, and perhaps watching for her on the street. He would come to her in the afternoon or evening, sit and roll his cigarette, talk a little, and go away as he had done the night before. But how delicious it would be to have him there with her! She would have no regrets, nor seek to penetrate his reserve if he still chose to wear it.","He loves you, poor fool.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3863495068724024,0.17487865045772166
976,976,977,"Edna ate her breakfast only half dressed. The maid brought her a delicious printed scrawl from Raoul, expressing his love, asking her to send him some bonbons, and telling her they had found that morning ten tiny white pigs all lying in a row beside Lidie's big white pig.",NO QUOTE,,,,0,0,1.0,1.0,,
977,977,978,"A letter also came from her husband, saying he hoped to be back early in March, and then they would get ready for that journey abroad which he had promised her so long, which he felt now fully able to afford; he felt able to travel as people should, without any thought of small economies thanks to his recent speculations in Wall Street.",NO QUOTE,,,,0,0,1.0,1.0,,
978,978,979,"Much to her surprise she received a note from Arobin, written at midnight from the club. It was to say good morning to her, to hope she had slept well, to assure her of his devotion, which he trusted she in some faintest manner returned.",NO QUOTE,,,,0,0,1.0,1.0,,
979,979,980,"All these letters were pleasing to her. She answered the children in a cheerful frame of mind, promising them bonbons, and congratulating them upon their happy find of the little pigs.",NO QUOTE,,,,0,0,1.0,1.0,,
980,980,981,"She answered her husband with friendly evasiveness, not with any fixed design to mislead him, only because all sense of reality had gone out of her life; she had abandoned herself to Fate, and awaited the consequences with indifference.",NO QUOTE,,,,0,0,1.0,1.0,,
981,981,982,To Arobin's note she made no reply. She put it under Celestine's stove-lid.,NO QUOTE,,,,0,0,1.0,1.0,,
982,982,983,"Edna worked several hours with much spirit. She saw no one but a picture dealer, who asked her if it were true that she was going abroad to study in Paris.",NO QUOTE,,,,0,0,1.0,1.0,,
983,983,984,"She said possibly she might, and he negotiated with her for some Parisian studies to reach him in time for the holiday trade in December.",NO QUOTE,,,,0,0,1.0,1.0,,
984,984,985,"Robert did not come that day. She was keenly disappointed. He did not come the following day, nor the next. Each morning she awoke with hope, and each night she was a prey to despondency. She was tempted to seek him out. But far from yielding to the impulse, she avoided any occasion which might throw her in his way. She did not go to Mademoiselle Reisz's nor pass by Madame Lebrun's, as she might have done if he had still been in Mexico.",NO QUOTE,,,,0,0,1.0,1.0,,
985,985,986,"When Arobin, one night, urged her to drive with him, she went out to the lake, on the Shell Road. His horses were full of mettle, and even a little unmanageable. She liked the rapid gait at which they spun along, and the quick, sharp sound of the horses' hoofs on the hard road. They did not stop anywhere to eat or to drink. Arobin was not needlessly imprudent. But they ate and they drank when they regained Edna's little dining-room which was comparatively early in the evening.",NO QUOTE,,,,0,0,1.0,1.0,,
986,986,987,"It was late when he left her. It was getting to be more than a passing whim with Arobin to see her and be with her. He had detected the latent sensuality, which unfolded under his delicate sense of her nature's requirements like a torpid, torrid, sensitive blossom.",NO QUOTE,,,,0,0,1.0,1.0,,
987,987,988,There was no despondency when she fell asleep that night; nor was there hope when she awoke in the morning.,NO QUOTE,,,,0,0,1.0,1.0,,
988,988,989,XXXVI,NO QUOTE,,,,0,0,1.0,1.0,,
989,989,990,"There was a garden out in the suburbs; a small, leafy corner, with a few green tables under the orange trees. An old cat slept all day on the stone step in the sun, and an old _mulatresse_ slept her idle hours away in her chair at the open window, till some one happened to knock on one of the green tables. She had milk and cream cheese to sell, and bread and butter. There was no one who could make such excellent coffee or fry a chicken so golden brown as she.",NO QUOTE,,,,0,0,1.0,1.0,,
990,990,991,"The place was too modest to attract the attention of people of fashion, and so quiet as to have escaped the notice of those in search of pleasure and dissipation. Edna had discovered it accidentally one day when the high-board gate stood ajar. She caught sight of a little green table, blotched with the checkered sunlight that filtered through the quivering leaves overhead. Within she had found the slumbering _mulatresse_, the drowsy cat, and a glass of milk which reminded her of the milk she had tasted in Iberville.",NO QUOTE,,,,0,0,1.0,1.0,,
991,991,992,"She often stopped there during her perambulations; sometimes taking a book with her, and sitting an hour or two under the trees when she found the place deserted. Once or twice she took a quiet dinner there alone, having instructed Celestine beforehand to prepare no dinner at home. It was the last place in the city where she would have expected to meet any one she knew.",NO QUOTE,,,,0,0,1.0,1.0,,
