,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
1694,1694,1694,1695,"Archer listened in silence, and she went on:   /newquote   She broke off and drew a long breath, as if speaking had become an effort.  ","They'd talked me over, as no doubt you know: persuaded me, Lovell, and Letterblair, and Augusta Welland, and all the rest of them, that I must hold out and cut off her allowance, till she was made to see that it was her duty to go back to Olenski.  They thought they'd convinced me when the secretary, or whatever he was, came out with the last proposals: handsome proposals I confess they were.  After all, marriage is marriage, and money's money--both useful things in their way ... and I didn't know what to answer-- /newquote But the minute I laid eyes on her, I said: 'You sweet bird, you!  Shut you up in that cage again?  Never!'  And now it's settled that she's to stay here and nurse her Granny as long as there's a Granny to nurse.  It's not a gay prospect, but she doesn't mind; and of course I've told Letterblair that she's to be given her proper allowance.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she went on,0.6264527197176373,0.2607432872270235
1696,1696,1696,1697, he exclaimed.,She couldn't have gone back--it was impossible!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.4787162927179155,0.0682574746103502
1697,1697,1697,1698," she drew her head back as far as its tethering chins permitted, and looked him full in the eyes--","Ah, my dear, I always knew you were on her side; and that's why I sent for you today, and why I said to your pretty wife, when she proposed to come with you: 'No, my dear, I'm pining to see Newland, and I don't want anybody to share our transports.'  For you see, my dear-- /newquote you see, we shall have a fight yet.  The family don't want her here, and they'll say it's because I've been ill, because I'm a weak old woman, that she's persuaded me.  I'm not well enough yet to fight them one by one, and you've got to do it for me.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.13741748045315,0.7911976750974831
1699,1699,1699,1700," she jerked back at him, her round eyes suddenly as sharp as pen-knives.  Her hand fluttered from its chair-arm and lit on his with a clutch of little pale nails like bird-claws.   /newquote  she searchingly repeated.",You.  Why not? /newquote Why not?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she jerked back at him,0.4905638586423789,0.0682574746103502
1701,1701,1701,1702,NO APPEND,"Oh, I don't count--I'm too insignificant.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4742008040916684,0.0682574746103502
1702,1702,1702,1703, she insisted.,"Well, you're Letterblair's partner, ain't you?  You've got to get at them through Letterblair.  Unless you've got a reason,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she insisted,0.4046468280416175,0.0682574746103502
1703,1703,1703,1704, he reassured her.,"Oh, my dear, I back you to hold your own against them all without my help; but you shall have it if you need it,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he reassured her,0.4156015009350425,0.0682574746103502
1704,1704,1704,1705," she sighed; and smiling on him with all her ancient cunning she added, as she settled her head among the cushions:  ","Then we're safe! /newquote I always knew you'd back us up, because they never quote you when they talk about its being her duty to go home.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.3930373741137862,0.0682574746103502
1706,1706,1706,1707, he said.,And Madame Olenska?  When am I to see her?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.484560635224034,0.0682574746103502
1707,1707,1707,1708,"The old lady chuckled, crumpled her lids, and went through the pantomime of archness.  ","Not today.  One at a time, please.  Madame Olenska's gone out.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4543206301158194,0.0682574746103502
1708,1708,1708,1709,"He flushed with disappointment, and she went on: ","She's gone out, my child: gone in my carriage to see Regina Beaufort.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she went on,0.4568448084993299,0.0682574746103502
1709,1709,1709,1710,She paused for this announcement to produce its effect.  ,"That's what she's reduced me to already.  The day after she got here she put on her best bonnet, and told me, as cool as a cucumber, that she was going to call on Regina Beaufort.  'I don't know her; who is she?' says I. 'She's your grand-niece, and a most unhappy woman,' she says.  'She's the wife of a scoundrel,' I answered.  'Well,' she says, 'and so am I, and yet all my family want me to go back to him.'  Well, that floored me, and I let her go; and finally one day she said it was raining too hard to go out on foot, and she wanted me to lend her my carriage. 'What for?' I asked her; and she said: 'To go and see cousin Regina'--COUSIN!  Now, my dear, I looked out of the window, and saw it wasn't raining a drop; but I understood her, and I let her have the carriage....  After all, Regina's a brave woman, and so is she; and I've always liked courage above everything.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she began,0.2311535502043083,0.422613987640034
1711,1711,1711,1712, the old lady snapped out with her mocking cackle; and as he rose to go she called out after him:  ,"Eh--eh--eh!  Whose hand did you think you were kissing, young man--your wife's, I hope? /newquote Give her her Granny's love; but you'd better not say anything about our talk.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the old lady snapped out,0.3662722155769673,0.0682574746103502
1715,1715,1715,1716,"She had the heedless generosity and the spasmodic extravagance of persons used to large fortunes, and indifferent to money; but she could go without many things which her relations considered indispensable, and Mrs. Lovell Mingott and Mrs. Welland had often been heard to deplore that any one who had enjoyed the cosmopolitan luxuries of Count Olenski's establishments should care so little about  /newquote   Moreover, as Archer knew, several months had passed since her allowance had been cut off; yet in the interval she had made no effort to regain her grandmother's favour.  Therefore if she had changed her course it must be for a different reason.",how things were done.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4996141522491525,0.0682574746103502
1732,1732,1732,1733," he broke out, hardly knowing what he said.","I shall see you now--we shall be together,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he broke out,0.485235709823402,0.0682574746103502
1733,1733,1733,1734," she answered, ","Ah, /newquote Granny has told you?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she answered,0.4916228424047404,0.0682574746103502
1735,1735,1735,1736," he said, in a voice that sounded almost angry to his own ears.","Tomorrow I must see you--somewhere where we can be alone,",Newland Archer,Mr. Sillerton Jackson,NO MONOLOGUE,0,0,Anaphoric,he said,0.4673830506067118,0.0839965865829878
1737,1737,1737,1738," she added, as if conscious that her change of plans required some explanation.","But I shall be at Granny's--for the present that is,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.4735515226478456,0.0682574746103502
1738,1738,1738,1739, he insisted.,"Somewhere where we can be alone,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he insisted,0.5252934378491478,0.0682574746103502
1740,1740,1740,1741,NO APPEND,In New York?  But there are no churches ... no monuments.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4918034217666248,0.0682574746103502
1741,1741,1741,1742," he explained, as she looked puzzled.  ","There's the Art Museum--in the Park, /newquote At half-past two.  I shall be at the door ...",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he explained,0.4672966203212412,0.0682574746103502
1743,1743,1743,1744," he said to himself, almost contemptuously.",She'll come!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said to himself,0.5445516380387525,0.0682574746103502
1746,1746,1746,1747," Madame Olenska said, ","It's odd, /newquote I never came here before.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,Madame Olenska said,0.0460360102053294,0.4163185412227327
1747,1747,1747,1748,NO APPEND,"Ah, well--.  Some day, I suppose, it will be a great Museum.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.488901251748,0.10766171046328
1748,1748,1748,1749, she assented absently.,"Yes,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he answered,0.5522210011300869,0.0682574746103502
1750,1750,1750,1751," she said, ","It seems cruel, /newquote that after a while nothing matters ... any more than these little things, that used to be necessary and important to forgotten people, and now have to be guessed at under a magnifying glass and labelled:  'Use unknown.'",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.3047840418108308,0.0682574746103502
1751,1751,1751,1752,NO APPEND,Yes; but meanwhile--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5015954364521352,0.0682574746103502
1752,1752,1752,1753,NO APPEND,"Ah, meanwhile--",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5057582613195946,0.0682574746103502
1754,1754,1754,1755, he said.,"Meanwhile everything matters--that concerns you,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4821352704808796,0.0682574746103502
1756,1756,1756,1757," she asked, as if she had received the same warning.",What is it you wanted to tell me?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.4952927149795283,0.0682574746103502
1757,1757,1757,1758, he rejoined.  ,"What I wanted to tell you? /newquote Why, that I believe you came to New York because you were afraid.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he rejoined,0.4280078625701559,0.0682574746103502
1758,1758,1758,1759,NO APPEND,Afraid?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.509782990376103,0.0682574746103502
1759,1759,1759,1760,NO APPEND,Of my coming to Washington.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5208232270078235,0.0682574746103502
1761,1761,1761,1762,NO APPEND,Well--?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he asked,0.5493477009648576,0.0682574746103502
1762,1762,1762,1763, she said.,"Well--yes,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.5464711057058748,0.0682574746103502
1763,1763,1763,1764,NO APPEND,You WERE afraid?  You knew--?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5188907760544035,0.0682574746103502
1764,1764,1764,1765,NO APPEND,Yes: I knew ...,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5324028385127765,0.0682574746103502
1765,1765,1765,1766, he insisted.,"Well, then?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he insisted,0.5455115409539082,0.0682574746103502
1766,1766,1766,1767, she returned with a long questioning sigh.,"Well, then: this is better, isn't it?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she returned,0.5204648421198526,0.0682574746103502
1767,1767,1767,1768,NO APPEND,Better--?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.53818036279189,0.0682574746103502
1768,1768,1768,1769,NO APPEND,"We shall hurt others less.  Isn't it, after all, what you always wanted?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4773020032350394,0.0682574746103502
1769,1769,1769,1770,NO APPEND,"To have you here, you mean--in reach and yet out of reach?  To meet you in this way, on the sly?  It's the very reverse of what I want.  I told you the other day what I wanted.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3790835992786101,0.0682574746103502
1770,1770,1770,1771,She hesitated.  ,And you still think this--worse?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5159910576564336,0.0682574746103502
1771,1771,1771,1772,  He paused.  ,A thousand times! /newquote It would be easy to lie to you; but the truth is I think it detestable.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,He paused,0.4605577138599682,0.0682574746103502
1772,1772,1772,1773, she cried with a deep breath of relief.,"Oh, so do I!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she cried,0.5445516380387525,0.0682574746103502
1773,1773,1773,1774,He sprang up impatiently.  ,"Well, then--it's my turn to ask: what is it, in God's name, that you think better?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4676540981301286,0.0682574746103502
1775,1775,1775,1776,NO APPEND,What do you think better?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.492365277947307,0.0682574746103502
1776,1776,1776,1777,Instead of answering she murmured:  ,I promised Granny to stay with her because it seemed to me that here I should be safer.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she murmured,0.4412790666001591,0.0682574746103502
1777,1777,1777,1778,NO APPEND,From me?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5081400756506524,0.0682574746103502
1779,1779,1779,1780,NO APPEND,Safer from loving me?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4942088822783351,0.0682574746103502
1781,1781,1781,1782, she protested.,Safer from doing irreparable harm.  Don't let us be like all the others!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she protested,0.4542996554021155,0.0682574746103502
