,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
960,960,960,961," said Kemp, no longer listening to Griffin but to the sound of his front door opening and closing.",Humph!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Explicit,said Kemp,0.0082560163158703,0.020533798803245
961,961,961,962," he said, to cover his wandering attention, ","It seems to me, Griffin, /newquote that your confederate would be in a difficult position.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Anaphoric,he said,0.5936912681828749,0.020533798803245
962,962,962,963," said the Invisible Man, eagerly. And then suddenly, ","No one would know he was a confederate, /newquote Hush! What s that downstairs?",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Explicit,said the Invisible Man,0.9899126047273792,0.020533798803245
963,963,963,964," said Kemp, and suddenly began to speak loud and fast.  /newquote  he said. ","Nothing, /newquote I don t agree to this, Griffin, /newquote Understand me, I don t agree to this. Why dream of playing a game against the race? How can you hope to gain happiness? Don t be a lone wolf. Publish your results; take the world take the nation at least into your confidence. Think what you might do with a million helpers ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Anaphoric,he said,0.7647348752022126,0.020533798803245
964,964,964,965,The Invisible Man interrupted arm extended.  /newquote  he said in a low voice.,"There are footsteps coming upstairs,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Anaphoric,he said,0.3525655079110336,0.020533798803245
965,965,965,966, said Kemp.,"Nonsense,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Explicit,said the Voice,0.9872183571007408,0.020533798803245
966,966,966,967," said the Invisible Man, and advanced, arm extended, to the door.","Let me see,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Explicit,said the Invisible Man,0.9872997480570724,0.020533798803245
967,967,967,968,"And then things happened very swiftly. Kemp hesitated for a second and then moved to intercept him. The Invisible Man started and stood still.  /newquote  cried the Voice, and suddenly the dressing-gown opened, and sitting down the Unseen began to disrobe. Kemp made three swift steps to the door, and forthwith the Invisible Man his legs had vanished sprang to his feet with a shout. Kemp flung the door open.",Traitor!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Explicit,cried the Voice,0.987170324520369,0.020533798803245
974,974,974,975," cried Kemp, ",My God! /newquote the game s up! He s gone!,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,24,Explicit,cried Kemp,0.0093325840799228,0.0748215628215449
977,977,977,978, said Kemp; ,"He is mad, /newquote inhuman. He is pure selfishness. He thinks of nothing but his own advantage, his own safety. I have listened to such a story this morning of brutal self-seeking.... He has wounded men. He will kill them unless we can prevent him. He will create a panic. Nothing can stop him. He is going out now furious!",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,25,Explicit,said Kemp,0.0228453492482533,0.2437837860644553
978,978,978,979, said Adye. ,"He must be caught, /newquote That is certain.",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,25,Explicit,said Adye,0.9812934060399237,0.5981010792971061
979,979,979,980," cried Kemp, and suddenly became full of ideas. ","But how? /newquote You must begin at once. You must set every available man to work; you must prevent his leaving this district. Once he gets away, he may go through the countryside as he wills, killing and maiming. He dreams of a reign of terror! A reign of terror, I tell you. You must set a watch on trains and roads and shipping. The garrison must help. You must wire for help. The only thing that may keep him here is the thought of recovering some books of notes he counts of value. I will tell you of that! There is a man in your police station Marvel.",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,25,Explicit,cried Kemp,0.0480172016736892,0.517517392378597
980,980,980,981," said Adye, ","I know, /newquote I know. Those books yes. But the tramp....",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,25,Explicit,said Adye,0.9871216846490262,0.5735613126441507
981,981,981,982,NO APPEND,"Says he hasn t them. But he thinks the tramp has. And you must prevent him from eating or sleeping; day and night the country must be astir for him. Food must be locked up and secured, all food, so that he will have to break his way to it. The houses everywhere must be barred against him. Heaven send us cold nights and rain! The whole country-side must begin hunting and keep hunting. I tell you, Adye, he is a danger, a disaster; unless he is pinned and secured, it is frightful to think of the things that may happen.",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,25,Implicit,,0.8089659336222701,0.1247800525300474
982,982,982,983, said Adye. ,"What else can we do? /newquote I must go down at once and begin organising. But why not come? Yes you come too! Come, and we must hold a sort of council of war get Hopps to help and the railway managers. By Jove! it s urgent. Come along tell me as we go. What else is there we can do? Put that stuff down.",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,25,Explicit,said Adye,0.9865791356729252,0.5903984935581642
990,990,990,991, said Adye.,Yes?,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,25,Implicit,,0.4549175800050118,0.5926819688602378
1001,1001,1001,1002,"Of course, he must have dragged this rod out of the fencing before he met his victim he must have been carrying it ready in his hand. Only two details beyond what has already been stated seem to bear on the matter. One is the circumstance that the gravel pit was not in Mr. Wicksteed s direct path home, but nearly a couple of hundred yards out of his way. The other is the assertion of a little girl to the effect that, going to her afternoon school, she saw the murdered man  /newquote  in a peculiar manner across a field towards the gravel pit. Her pantomime of his action suggests a man pursuing something on the ground before him and striking at it ever and again with his walking-stick. She was the last person to see him alive. He passed out of her sight to his death, the struggle being hidden from her only by a clump of beech trees and a slight depression in the ground.",trotting,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,26,Anaphoric,he cried,0.4417996297684706,0.0885643223051238
1009,1009,1009,1010," this letter ran, ","You have been amazingly energetic and clever, /newquote though what you stand to gain by it I cannot imagine. You are against me. For a whole day you have chased me; you have tried to rob me of a night s rest. But I have had food in spite of you, I have slept in spite of you, and the game is only beginning. The game is only beginning. There is nothing for it, but to start the Terror. This announces the first day of the Terror. Port Burdock is no longer under the Queen, tell your Colonel of Police, and the rest of them; it is under me the Terror! This is day one of year one of the new epoch the Epoch of the Invisible Man. I am Invisible Man the First. To begin with the rule will be easy. The first day there will be one execution for the sake of example a man named Kemp. Death starts for him to-day. He may lock himself away, hide himself away, get guards about him, put on armour if he likes Death, the unseen Death, is coming. Let him take precautions; it will impress my people. Death starts from the pillar box by midday. The letter will fall in as the postman comes along, then off! The game begins. Death starts. Help him not, my people, lest Death fall upon you also. To-day Kemp is to die.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,27,Implicit,,0.9896639672673768,0.0161312632694077
1011,1011,1011,1012,"He turned the folded sheet over and saw on the addressed side of it the postmark Hintondean, and the prosaic detail ",2d. to pay.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,27,Anaphoric,he said,0.4527321406237004,0.0161312632694077
1012,1012,1012,1013,"He got up slowly, leaving his lunch unfinished the letter had come by the one o clock post and went into his study. He rang for his housekeeper, and told her to go round the house at once, examine all the fastenings of the windows, and close all the shutters. He closed the shutters of his study himself. From a locked drawer in his bedroom he took a little revolver, examined it carefully, and put it into the pocket of his lounge jacket. He wrote a number of brief notes, one to Colonel Adye, gave them to his servant to take, with explicit instructions as to her way of leaving the house.  /newquote  he said, and added a mental reservation,  /newquote  He remained meditative for a space after doing this, and then returned to his cooling lunch.","There is no danger, /newquote to you.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,27,Implicit,,0.6120030786023594,0.0161312632694077
1018,1018,1018,1019, said Kemp. But it was five minutes before he went to the window again.  /newquote  he said.,"I m getting nervous, /newquote It must have been a sparrow,",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Implicit,,0.6022172523433388,0.0284781449659939
1020,1020,1020,1021, he said round the door.,"Your servant s been assaulted, Kemp,",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Anaphoric,he said,0.4606502382517267,0.0663642963054725
1021,1021,1021,1022, exclaimed Kemp.,What!,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Implicit,,0.5763666584376733,0.0696666490678455
1022,1022,1022,1023,NO APPEND,Had that note of yours taken away from her. He s close about here. Let me in.,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Implicit,,0.6519016195360943,0.0601918472200358
1023,1023,1023,1024,"Kemp released the chain, and Adye entered through as narrow an opening as possible. He stood in the hall, looking with infinite relief at Kemp refastening the door. ",Note was snatched out of her hand. Scared her horribly. She s down at the station. Hysterics. He s close here. What was it about?,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Implicit,,0.6928008770693019,0.0601918472200358
1025,1025,1025,1026, said Kemp. ,"What a fool I was, /newquote I might have known. It s not an hour s walk from Hintondean. Already?",Colonel Adye,The Mariner,NO MONOLOGUE,0,27,Explicit,said Kemp,0.0273082049460138,0.2913347465859971
1026,1026,1026,1027, said Adye.,What s up?,The Mariner,The Invisible Man,NO MONOLOGUE,0,27,Explicit,said the mariner,0.9875127143079896,0.2307587461371787
1027,1027,1027,1028," said Kemp, and led the way into his study. He handed Adye the Invisible Man s letter. Adye read it and whistled softly.  /newquote  said Adye.",Look here! /newquote And you ?,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Implicit,,0.4976015532406384,0.5398242586176875
1028,1028,1028,1029," said Kemp, ","Proposed a trap like a fool, /newquote and sent my proposal out by a maid servant. To him.",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,27,Explicit,said Kemp,0.0328920527298182,0.2248244286018313
