,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1509,1509,1510,NO APPEND,"When we reached the Academy there were scores of students there from all over the Island. The first person we saw was Moody Spurgeon sitting on the steps and muttering away to himself. Jane asked him what on earth he was doing and he said he was repeating the multiplication table over and over to steady his nerves and for pity's sake not to interrupt him, because if he stopped for a moment he got frightened and forgot everything he ever knew, but the multiplication table kept all his facts firmly in their proper place!",Anne Shirley,Matthew Cuthbert,NO MONOLOGUE,0,32,Implicit,
1510,1510,1511,NO APPEND,"When we were assigned to our rooms Miss Stacy had to leave us. Jane and I sat together and Jane was so composed that I envied her. No need of the multiplication table for good, steady, sensible Jane! I wondered if I looked as I felt and if they could hear my heart thumping clear across the room. Then a man came in and began distributing the English examination sheets. My hands grew cold then and my head fairly whirled around as I picked it up. Just one awful moment--Diana, I felt exactly as I did four years ago when I asked Marilla if I might stay at Green Gables--and then everything cleared up in my mind and my heart began beating again--I forgot to say that it had stopped altogether!--for I knew I could do something with _that_ paper anyhow.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,said Anne
1511,1511,1512,NO APPEND,"At noon we went home for dinner and then back again for history in the afternoon. The history was a pretty hard paper and I got dreadfully mixed up in the dates. Still, I think I did fairly well today. But oh, Diana, tomorrow the geometry exam comes off and when I think of it it takes every bit of determination I possess to keep from opening my Euclid. If I thought the multiplication table would help me any I would recite it from now till tomorrow morning.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Explicit,reflected Anne
1512,1512,1513,NO APPEND,"I went down to see the other girls this evening. On my way I met Moody Spurgeon wandering distractedly around. He said he knew he had failed in history and he was born to be a disappointment to his parents and he was going home on the morning train; and it would be easier to be a carpenter than a minister, anyhow. I cheered him up and persuaded him to stay to the end because it would be unfair to Miss Stacy if he didn't. Sometimes I have wished I was born a boy, but when I see Moody Spurgeon I'm always glad I'm a girl and not his sister.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Explicit,sighed Anne
1513,1513,1514,NO APPEND,Ruby was in hysterics when I reached their boardinghouse; she had just discovered a fearful mistake she had made in her English paper. When she recovered we went uptown and had an ice cream. How we wished you had been with us.,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Explicit,said Anne
1514,1514,1515,NO APPEND,"Oh, Diana, if only the geometry examination were over! But there, as Mrs. Lynde would say, the sun will go on rising and setting whether I fail in geometry or not. That is true but not especially comforting. I think I'd rather it didn't go on if I failed!",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Implicit,
1515,1515,1516,NO APPEND,"Yours devotedly,",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Explicit,said Diana
1518,1518,1519,NO APPEND,"You old darling, it's perfectly splendid to see you back again. It seems like an age since you went to town and oh, Anne, how did you get along?",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1519,1519,1520,NO APPEND,"Pretty well, I think, in everything but the geometry. I don't know whether I passed in it or not and I have a creepy, crawly presentiment that I didn't. Oh, how good it is to be back! Green Gables is the dearest, loveliest spot in the world.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Implicit,
1520,1520,1521,NO APPEND,How did the others do?,Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1521,1521,1522,NO APPEND,"The girls say they know they didn't pass, but I think they did pretty well. Josie says the geometry was so easy a child of ten could do it! Moody Spurgeon still thinks he failed in history and Charlie says he failed in algebra. But we don't really know anything about it and won't until the pass list is out. That won't be for a fortnight. Fancy living a fortnight in such suspense! I wish I could go to sleep and never wake up until it is over.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Implicit,
1523,1523,1524,NO APPEND,"Oh, you'll pass all right. Don't worry.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Anaphoric,she merely said
1524,1524,1525," flashed Anne, by which she meant--and Diana knew she meant--that success would be incomplete and bitter if she did not come out ahead of Gilbert Blythe.","I'd rather not pass at all than not come out pretty well up on the list,",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,flashed Anne
1526,1526,1527,"But she had another and nobler motive for wishing to do well. She wanted to  /newquote  for the sake of Matthew and Marilla--especially Matthew. Matthew had declared to her his conviction that she  /newquote  That, Anne felt, was something it would be foolish to hope for even in the wildest dreams. But she did hope fervently that she would be among the first ten at least, so that she might see Matthew's kindly brown eyes gleam with pride in her achievement. That, she felt, would be a sweet reward indeed for all her hard work and patient grubbing among unimaginative equations and conjugations.",pass high /newquote would beat the whole Island.,Matthew Cuthbert,Anne Shirley,NO MONOLOGUE,0,32,Explicit,Matthew had declared to her
1527,1527,1528,"At the end of the fortnight Anne took to  /newquote  the post office also, in the distracted company of Jane, Ruby, and Josie, opening the Charlottetown dailies with shaking hands and cold, sinkaway feelings as bad as any experienced during the Entrance week. Charlie and Gilbert were not above doing this too, but Moody Spurgeon stayed resolutely away.",haunting,Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Explicit,vowed Diana
1528,1528,1529,  he told Anne. ,"I haven't got the grit to go there and look at a paper in cold blood, /newquote I'm just going to wait until somebody comes and tells me suddenly whether I've passed or not.",Moody Spurgeon,Anne Shirley,NO MONOLOGUE,0,32,Anaphoric,he told Anne
1532,1532,1533," she cried, ","Anne, you've passed, /newquote passed the _very first_--you and Gilbert both--you're ties--but your name is first. Oh, I'm so proud!",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Anaphoric,she cried
1534,1534,1535," puffed Diana, recovering sufficiently to sit up and speak, for Anne, starry eyed and rapt, had not uttered a word. ","You did just splendidly, Anne, /newquote Father brought the paper home from Bright River not ten minutes ago--it came out on the afternoon train, you know, and won't be here till tomorrow by mail--and when I saw the pass list I just rushed over like a wild thing. You've all passed, every one of you, Moody Spurgeon and all, although he's conditioned in history. Jane and Ruby did pretty well--they're halfway up--and so did Charlie. Josie just scraped through with three marks to spare, but you'll see she'll put on as many airs as if she'd led. Won't Miss Stacy be delighted? Oh, Anne, what does it feel like to see your name at the head of a pass list like that? If it were me I know I'd go crazy with joy. I am pretty near crazy as it is, but you're as calm and cool as a spring evening.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Explicit,puffed Diana
1535,1535,1536, said Anne. ,"I'm just dazzled inside, /newquote I want to say a hundred things, and I can't find words to say them in. I never dreamed of this--yes, I did too, just once! I let myself think _once_, ?What if I should come out first?' quakingly, you know, for it seemed so vain and presumptuous to think I could lead the Island. Excuse me a minute, Diana. I must run right out to the field to tell Matthew. Then we'll go up the road and tell the good news to the others.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,said Anne
1542,1542,1543, advised Diana decidedly.,"PUT on your white organdy, by all means, Anne,",Diana Barry,Anne Shirley,NO MONOLOGUE,0,33,Explicit,advised Diana
1547,1547,1548,"As Anne would have said at one time, it was  /newquote  and she was deliciously athrill with the excitement of it. Matthew was in the seventh heaven of gratified pride over the honor conferred on his Anne and Marilla was not far behind, although she would have died rather than admit it, and said she didn't think it was very proper for a lot of young folks to be gadding over to the hotel without any responsible person with them.","an epoch in her life,",The Station-Master,Matthew Cuthbert,NO MONOLOGUE,0,33,Anaphoric,answered that brisk official
1549,1549,1550, queried Anne anxiously. ,Do you really think the organdy will be best? /newquote I don't think it's as pretty as my blue-flowered muslin--and it certainly isn't so fashionable.,Anne Shirley,Diana Barry,NO MONOLOGUE,0,33,Explicit,queried Anne
1550,1550,1551,  /newquote  said Diana. ,"But it suits you ever so much better, /newquote It's so soft and frilly and clinging. The muslin is stiff, and makes you look too dressed up. But the organdy seems as if it grew on you.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,33,Explicit,said Diana
