,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1613,1613,1614,"As soon as Mrs. Dashwood had recovered herself, to see Marianne was her first desire; and in two minutes she was with her beloved child, rendered dearer to her than ever by absence, unhappiness, and danger. Elinor s delight, as she saw what each felt in the meeting, was only checked by an apprehension of its robbing Marianne of farther sleep: but Mrs. Dashwood could be calm, could be even prudent, when the life of a child was at stake, and Marianne, satisfied in knowing her mother was near her, and conscious of being too weak for conversation, submitted readily to the silence and quiet prescribed by every nurse around her. Mrs. Dashwood _would_ sit up with her all night; and Elinor, in compliance with her mother s entreaty, went to bed. But the rest, which one night entirely sleepless, and many hours of the most wearing anxiety seemed to make requisite, was kept off by irritation of spirits. Willoughby,  /newquote  as she now allowed herself to call him, was constantly in her thoughts; she would not but have heard his vindication for the world, and now blamed, now acquitted herself for having judged him so harshly before. But her promise of relating it to her sister was invariably painful. She dreaded the performance of it, dreaded what its effect on Marianne might be; doubted whether after such an explanation she could ever be happy with another; and for a moment wished Willoughby a widower. Then, remembering Colonel Brandon, reproved herself, felt that to _his_ sufferings and _his_ constancy far more than to his rival s, the reward of her sister was due, and wished any thing rather than Mrs. Willoughby s death.","poor Willoughby,",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1616,1616,1617,NO APPEND,"At last we are alone. My Elinor, you do not yet know all my happiness. Colonel Brandon loves Marianne. He has told me so himself.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1618,1618,1619,NO APPEND,"You are never like me, dear Elinor, or I should wonder at your composure now. Had I sat down to wish for any possible good to my family, I should have fixed on Colonel Brandon s marrying one of you as the object most desirable. And I believe Marianne will be the most happy with him of the two.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1620,1620,1621,NO APPEND,"He opened his whole heart to me yesterday as we travelled. It came out quite unawares, quite undesignedly. I, you may well believe, could talk of nothing but my child; he could not conceal his distress; I saw that it equalled my own, and he perhaps, thinking that mere friendship, as the world now goes, would not justify so warm a sympathy or rather, not thinking at all, I suppose giving way to irresistible feelings, made me acquainted with his earnest, tender, constant, affection for Marianne. He has loved her, my Elinor, ever since the first moment of seeing her.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1622,1622,1623,NO APPEND,"His regard for her, infinitely surpassing anything that Willoughby ever felt or feigned, as much more warm, as more sincere or constant which ever we are to call it has subsisted through all the knowledge of dear Marianne s unhappy prepossession for that worthless young man! and without selfishness without encouraging a hope! could he have seen her happy with another Such a noble mind! such openness, such sincerity! no one can be deceived in _him_.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1623,1623,1624," said Elinor, ","Colonel Brandon s character, /newquote as an excellent man, is well established.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,45,Explicit,said Elinor
1624,1624,1625," replied her mother seriously, ","I know it is, /newquote or after such a warning, _I_ should be the last to encourage such affection, or even to be pleased by it. But his coming for me as he did, with such active, such ready friendship, is enough to prove him one of the worthiest of men.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Anaphoric,replied her mother
1625,1625,1626," answered Elinor, ","His character, however, /newquote does not rest on _one_ act of kindness, to which his affection for Marianne, were humanity out of the case, would have prompted him. To Mrs. Jennings, to the Middletons, he has been long and intimately known; they equally love and respect him; and even my own knowledge of him, though lately acquired, is very considerable; and so highly do _I_ value and esteem him, that if Marianne can be happy with him, I shall be as ready as yourself to think our connection the greatest blessing to us in the world. What answer did you give him? Did you allow him to hope?",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,45,Explicit,answered Elinor
1626,1626,1627,NO APPEND,"Oh! my love, I could not then talk of hope to him or to myself. Marianne might at that moment be dying. But he did not ask for hope or encouragement. His was an involuntary confidence, an irrepressible effusion to a soothing friend, not an application to a parent. Yet after a time I _did_ say, for at first I was quite overcome, that if she lived, as I trusted she might, my greatest happiness would lie in promoting their marriage; and since our arrival, since our delightful security, I have repeated it to him more fully, have given him every encouragement in my power. Time, a very little time, I tell him, will do everything; Marianne s heart is not to be wasted for ever on such a man as Willoughby. His own merits must soon secure it.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1627,1627,1628,NO APPEND,"To judge from the Colonel s spirits, however, you have not yet made him equally sanguine.",Elinor,Mrs. Dashwood,NO MONOLOGUE,0,45,Implicit,
1628,1628,1629,NO APPEND,"No. He thinks Marianne s affection too deeply rooted for any change in it under a great length of time, and even supposing her heart again free, is too diffident of himself to believe, that with such a difference of age and disposition he could ever attach her. There, however, he is quite mistaken. His age is only so much beyond hers as to be an advantage, as to make his character and principles fixed; and his disposition, I am well convinced, is exactly the very one to make your sister happy. And his person, his manners too, are all in his favour. My partiality does not blind me; he certainly is not so handsome as Willoughby; but at the same time, there is something much more pleasing in his countenance. There was always a something, if you remember, in Willoughby s eyes at times, which I did not like.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
1630,1630,1631,NO APPEND,"And his manners, the Colonel s manners are not only more pleasing to me than Willoughby s ever were, but they are of a kind I well know to be more solidly attaching to Marianne. Their gentleness, their genuine attention to other people, and their manly unstudied simplicity is much more accordant with her real disposition, than the liveliness, often artificial, and often ill-timed of the other. I am very sure myself, that had Willoughby turned out as really amiable, as he has proved himself the contrary, Marianne would yet never have been so happy with _him_ as she will be with Colonel Brandon.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Anaphoric,her mother without waiting for her assent continued
1632,1632,1633," added Mrs. Dashwood, ","At Delaford, she will be within an easy distance of me, /newquote even if I remain at Barton; and in all probability, for I hear it is a large village, indeed there certainly _must_ be some small house or cottage close by, that would suit us quite as well as our present situation.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Explicit,added Mrs Dashwood
1634,1634,1635,NO APPEND,"His fortune too! for at my time of life you know, everybody cares about _that;_ and though I neither know nor desire to know, what it really is, I am sure it must be a good one.",Mrs. Dashwood,Elinor,NO MONOLOGUE,0,45,Implicit,
