,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1011,1011,1012,"He turned the folded sheet over and saw on the addressed side of it the postmark Hintondean, and the prosaic detail ",2d. to pay.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,27,Anaphoric,he said
1012,1012,1013,"He got up slowly, leaving his lunch unfinished the letter had come by the one o clock post and went into his study. He rang for his housekeeper, and told her to go round the house at once, examine all the fastenings of the windows, and close all the shutters. He closed the shutters of his study himself. From a locked drawer in his bedroom he took a little revolver, examined it carefully, and put it into the pocket of his lounge jacket. He wrote a number of brief notes, one to Colonel Adye, gave them to his servant to take, with explicit instructions as to her way of leaving the house.  /newquote  he said, and added a mental reservation,  /newquote  He remained meditative for a space after doing this, and then returned to his cooling lunch.","There is no danger, /newquote to you.",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,27,Implicit,
1018,1018,1019, said Kemp. But it was five minutes before he went to the window again.  /newquote  he said.,"I m getting nervous, /newquote It must have been a sparrow,",The Invisible Man,Kemp,NO MONOLOGUE,0,27,Implicit,
1020,1020,1021, he said round the door.,"Your servant s been assaulted, Kemp,",Colonel Adye,Kemp,NO MONOLOGUE,0,27,Anaphoric,he said
1021,1021,1022, exclaimed Kemp.,What!,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,27,Implicit,
1022,1022,1023,NO APPEND,Had that note of yours taken away from her. He s close about here. Let me in.,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Implicit,
1023,1023,1024,"Kemp released the chain, and Adye entered through as narrow an opening as possible. He stood in the hall, looking with infinite relief at Kemp refastening the door. ",Note was snatched out of her hand. Scared her horribly. She s down at the station. Hysterics. He s close here. What was it about?,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Implicit,
1025,1025,1026, said Kemp. ,"What a fool I was, /newquote I might have known. It s not an hour s walk from Hintondean. Already?",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1026,1026,1027, said Adye.,What s up?,The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,27,Explicit,said the mariner
1027,1027,1028," said Kemp, and led the way into his study. He handed Adye the Invisible Man s letter. Adye read it and whistled softly.  /newquote  said Adye.",Look here! /newquote And you ?,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,27,Implicit,
1028,1028,1029," said Kemp, ","Proposed a trap like a fool, /newquote and sent my proposal out by a maid servant. To him.",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1030,1030,1031, said Adye.,"He ll clear out,",Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,said Adye
1031,1031,1032, said Kemp.,"Not he,",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1032,1032,1033,"A resounding smash of glass came from upstairs. Adye had a silvery glimpse of a little revolver half out of Kemp s pocket.  /newquote  said Kemp, and led the way up. There came a second smash while they were still on the staircase. When they reached the study they found two of the three windows smashed, half the room littered with splintered glass, and one big flint lying on the writing table. The two men stopped in the doorway, contemplating the wreckage. Kemp swore again, and as he did so the third window went with a snap like a pistol, hung starred for a moment, and collapsed in jagged, shivering triangles into the room.","It s a window, upstairs!",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1033,1033,1034, said Adye.,What s this for?,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,said Adye
1034,1034,1035, said Kemp.,"It s a beginning,",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1035,1035,1036,NO APPEND,There s no way of climbing up here?,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Implicit,
1036,1036,1037, said Kemp.,"Not for a cat,",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1037,1037,1038,NO APPEND,No shutters?,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Implicit,
1038,1038,1039,NO APPEND,Not here. All the downstairs rooms Hullo!,Kemp,Colonel Adye,NO MONOLOGUE,0,27,Implicit,
1039,1039,1040,"Smash, and then whack of boards hit hard came from downstairs.  /newquote  said Kemp. ","Confound him! /newquote That must be yes it s one of the bedrooms. He s going to do all the house. But he s a fool. The shutters are up, and the glass will fall outside. He ll cut his feet.",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1040,1040,1041,Another window proclaimed its destruction. The two men stood on the landing perplexed.  /newquote  said Adye. ,"I have it! /newquote Let me have a stick or something, and I ll go down to the station and get the bloodhounds put on. That ought to settle him! They re hard by not ten minutes ",Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,said Adye
1042,1042,1043, asked Adye.,You haven t a revolver?,Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,asked Adye
1043,1043,1044,Kemp s hand went to his pocket. Then he hesitated. ,I haven t one at least to spare.,Kemp,Colonel Adye,NO MONOLOGUE,0,27,Implicit,
1044,1044,1045," said Adye, ","I ll bring it back, /newquote you ll be safe here.",Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,said Adye
1046,1046,1047, said Adye.,"Now for the door,",Colonel Adye,Kemp,NO MONOLOGUE,0,27,Explicit,said Adye
1047,1047,1048,"As they stood hesitating in the hall, they heard one of the first-floor bedroom windows crack and clash. Kemp went to the door and began to slip the bolts as silently as possible. His face was a little paler than usual.  /newquote  said Kemp. In another moment Adye was on the doorstep and the bolts were dropping back into the staples. He hesitated for a moment, feeling more comfortable with his back against the door. Then he marched, upright and square, down the steps. He crossed the lawn and approached the gate. A little breeze seemed to ripple over the grass. Something moved near him.  /newquote  said a Voice, and Adye stopped dead and his hand tightened on the revolver.","You must step straight out, /newquote Stop a bit,",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said Kemp
1048,1048,1049," said Adye, white and grim, and every nerve tense.",Well?,Mr. Teddy Henfrey,Fearenside,NO MONOLOGUE,0,27,Explicit,said Teddy Henfrey
1049,1049,1050," said the Voice, as tense and grim as Adye s.","Oblige me by going back to the house,",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said the Voice
1050,1050,1051," said Adye a little hoarsely, and moistened his lips with his tongue. The Voice was on his left front, he thought. Suppose he were to take his luck with a shot?","Sorry,",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,27,Explicit,said Adye
1051,1051,1052," said the Voice, and there was a quick movement of the two, and a flash of sunlight from the open lip of Adye s pocket.",What are you going for?,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said the Voice
1052,1052,1053,"Adye desisted and thought.  /newquote  he said slowly,  /newquote  The words were still on his lips, when an arm came round his neck, his back felt a knee, and he was sprawling backward. He drew clumsily and fired absurdly, and in another moment he was struck in the mouth and the revolver wrested from his grip. He made a vain clutch at a slippery limb, tried to struggle up and fell back.  /newquote  said Adye. The Voice laughed.  /newquote  it said. He saw the revolver in mid-air, six feet off, covering him.","Where I go, /newquote is my own business. /newquote Damn! /newquote I d kill you now if it wasn t the waste of a bullet,",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Anaphoric,it said
1053,1053,1054," said Adye, sitting up.",Well?,Mr. Teddy Henfrey,Fearenside,NO MONOLOGUE,0,27,Explicit,said Teddy Henfrey
1054,1054,1055, said the Voice.,"Get up,",Mr. Hall,Mr. Teddy Henfrey,NO MONOLOGUE,0,27,Explicit,said Hall
1056,1056,1057," said the Voice, and then fiercely, ","Attention, /newquote Don t try any games. Remember I can see your face if you can t see mine. You ve got to go back to the house.",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said the Voice
1057,1057,1058, said Adye.,"He won t let me in,",Colonel Adye,The Invisible Man,NO MONOLOGUE,0,27,Explicit,said Adye
1058,1058,1059, said the Invisible Man. ,"That s a pity, /newquote I ve got no quarrel with you.",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said the Invisible Man
1059,1059,1060,"Adye moistened his lips again. He glanced away from the barrel of the revolver and saw the sea far off very blue and dark under the midday sun, the smooth green down, the white cliff of the Head, and the multitudinous town, and suddenly he knew that life was very sweet. His eyes came back to this little metal thing hanging between heaven and earth, six yards away.  /newquote  he said sullenly.",What am I to do?,Colonel Adye,The Invisible Man,NO MONOLOGUE,0,27,Anaphoric,he said
1060,1060,1061, asked the Invisible Man. ,What am _I_ to do? /newquote You will get help. The only thing is for you to go back.,The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,asked the Invisible Man
1061,1061,1062,NO APPEND,I will try. If he lets me in will you promise not to rush the door?,Colonel Adye,The Invisible Man,NO MONOLOGUE,0,27,Implicit,
1062,1062,1063, said the Voice.,"I ve got no quarrel with you,",The Invisible Man,Colonel Adye,NO MONOLOGUE,0,27,Explicit,said the Voice
1063,1063,1064,"Kemp had hurried upstairs after letting Adye out, and now crouching among the broken glass and peering cautiously over the edge of the study window sill, he saw Adye stand parleying with the Unseen.  /newquote  whispered Kemp to himself. Then the revolver moved a little and the glint of the sunlight flashed in Kemp s eyes. He shaded his eyes and tried to see the source of the blinding beam.",Why doesn t he fire?,Kemp,Kemp,NO MONOLOGUE,0,27,Explicit,whispered Kemp to himself
