,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1436,1436,1436,1437, interrupted Lord Henry. ,"I should think the novelty of the emotion must have given you a thrill of real pleasure, Dorian, /newquote But I can finish your idyll for you. You gave her good advice and broke her heart. That was the beginning of your reformation.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,interrupted Lord Henry
1437,1437,1437,1438,NO APPEND,"Harry, you are horrible! You mustn t say these dreadful things. Hetty s heart is not broken. Of course, she cried and all that. But there is no disgrace upon her. She can live, like Perdita, in her garden of mint and marigold.",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Implicit,
1438,1438,1438,1439," said Lord Henry, laughing, as he leaned back in his chair. ","And weep over a faithless Florizel, /newquote My dear Dorian, you have the most curiously boyish moods. Do you think this girl will ever be really content now with any one of her own rank? I suppose she will be married some day to a rough carter or a grinning ploughman. Well, the fact of having met you, and loved you, will teach her to despise her husband, and she will be wretched. From a moral point of view, I cannot say that I think much of your great renunciation. Even as a beginning, it is poor. Besides, how do you know that Hetty isn t floating at the present moment in some starlit mill-pond, with lovely water-lilies round her, like Ophelia?",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,said Lord Henry
1439,1439,1439,1440,NO APPEND,"I can t bear this, Harry! You mock at everything, and then suggest the most serious tragedies. I am sorry I told you now. I don t care what you say to me. I know I was right in acting as I did. Poor Hetty! As I rode past the farm this morning, I saw her white face at the window, like a spray of jasmine. Don t let us talk about it any more, and don t try to persuade me that the first good action I have done for years, the first little bit of self-sacrifice I have ever known, is really a sort of sin. I want to be better. I am going to be better. Tell me something about yourself. What is going on in town? I have not been to the club for days.",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Implicit,
1440,1440,1440,1441,NO APPEND,The people are still discussing poor Basil s disappearance.,Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1441,1441,1441,1442," said Dorian, pouring himself out some wine and frowning slightly.","I should have thought they had got tired of that by this time,",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Explicit,said Dorian
1442,1442,1442,1443,NO APPEND,"My dear boy, they have only been talking about it for six weeks, and the British public are really not equal to the mental strain of having more than one topic every three months. They have been very fortunate lately, however. They have had my own divorce-case and Alan Campbell s suicide. Now they have got the mysterious disappearance of an artist. Scotland Yard still insists that the man in the grey ulster who left for Paris by the midnight train on the ninth of November was poor Basil, and the French police declare that Basil never arrived in Paris at all. I suppose in about a fortnight we shall be told that he has been seen in San Francisco. It is an odd thing, but every one who disappears is said to be seen at San Francisco. It must be a delightful city, and possess all the attractions of the next world.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1443,1443,1443,1444," asked Dorian, holding up his Burgundy against the light and wondering how it was that he could discuss the matter so calmly.",What do you think has happened to Basil?,Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Explicit,asked Dorian
1444,1444,1444,1445,NO APPEND,"I have not the slightest idea. If Basil chooses to hide himself, it is no business of mine. If he is dead, I don t want to think about him. Death is the only thing that ever terrifies me. I hate it.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1445,1445,1445,1446, said the younger man wearily.,Why?,Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Implicit,
1446,1446,1446,1447," said Lord Henry, passing beneath his nostrils the gilt trellis of an open vinaigrette box, ","Because, /newquote one can survive everything nowadays except that. Death and vulgarity are the only two facts in the nineteenth century that one cannot explain away. Let us have our coffee in the music-room, Dorian. You must play Chopin to me. The man with whom my wife ran away played Chopin exquisitely. Poor Victoria! I was very fond of her. The house is rather lonely without her. Of course, married life is merely a habit, a bad habit. But then one regrets the loss even of one s worst habits. Perhaps one regrets them the most. They are such an essential part of one s personality.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,said Lord Henry
1447,1447,1447,1448,"Dorian said nothing, but rose from the table, and passing into the next room, sat down to the piano and let his fingers stray across the white and black ivory of the keys. After the coffee had been brought in, he stopped, and looking over at Lord Henry, said, ","Harry, did it ever occur to you that Basil was murdered?",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Anaphoric,he stopped and looking over at Lord Henry said
1448,1448,1448,1449,Lord Henry yawned. ,"Basil was very popular, and always wore a Waterbury watch. Why should he have been murdered? He was not clever enough to have enemies. Of course, he had a wonderful genius for painting. But a man can paint like Velasquez and yet be as dull as possible. Basil was really rather dull. He only interested me once, and that was when he told me, years ago, that he had a wild adoration for you and that you were the dominant motive of his art.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1449,1449,1449,1450, said Dorian with a note of sadness in his voice. ,"I was very fond of Basil, /newquote But don t people say that he was murdered?",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Explicit,said Dorian
1450,1450,1450,1451,NO APPEND,"Oh, some of the papers do. It does not seem to me to be at all probable. I know there are dreadful places in Paris, but Basil was not the sort of man to have gone to them. He had no curiosity. It was his chief defect.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1451,1451,1451,1452, said the younger man. He watched him intently after he had spoken.,"What would you say, Harry, if I told you that I had murdered Basil?",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Anaphoric,said the younger man
1452,1452,1452,1453,NO APPEND,"I would say, my dear fellow, that you were posing for a character that doesn t suit you. All crime is vulgar, just as all vulgarity is crime. It is not in you, Dorian, to commit a murder. I am sorry if I hurt your vanity by saying so, but I assure you it is true. Crime belongs exclusively to the lower orders. I don t blame them in the smallest degree. I should fancy that crime was to them what art is to us, simply a method of procuring extraordinary sensations.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1453,1453,1453,1454,NO APPEND,"A method of procuring sensations? Do you think, then, that a man who has once committed a murder could possibly do the same crime again? Don t tell me that.",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Implicit,
1454,1454,1454,1455," cried Lord Henry, laughing. ","Oh! anything becomes a pleasure if one does it too often, /newquote That is one of the most important secrets of life. I should fancy, however, that murder is always a mistake. One should never do anything that one cannot talk about after dinner. But let us pass from poor Basil. I wish I could believe that he had come to such a really romantic end as you suggest, but I can t. I dare say he fell into the Seine off an omnibus and that the conductor hushed up the scandal. Yes: I should fancy that was his end. I see him lying now on his back under those dull-green waters, with the heavy barges floating over him and long weeds catching in his hair. Do you know, I don t think he would have done much more good work. During the last ten years his painting had gone off very much.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,cried Lord Henry
1456,1456,1456,1457," he continued, turning round and taking his handkerchief out of his pocket; ","Yes, /newquote his painting had quite gone off. It seemed to me to have lost something. It had lost an ideal. When you and he ceased to be great friends, he ceased to be a great artist. What was it separated you? I suppose he bored you. If so, he never forgave you. It s a habit bores have. By the way, what has become of that wonderful portrait he did of you? I don t think I have ever seen it since he finished it. Oh! I remember your telling me years ago that you had sent it down to Selby, and that it had got mislaid or stolen on the way. You never got it back? What a pity! it was really a masterpiece. I remember I wanted to buy it. I wish I had now. It belonged to Basil s best period. Since then, his work was that curious mixture of bad painting and good intentions that always entitles a man to be called a representative British artist. Did you advertise for it? You should.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Anaphoric,he continued
1457,1457,1457,1458, said Dorian. ,"I forget, /newquote I suppose I did. But I never really liked it. I am sorry I sat for it. The memory of the thing is hateful to me. Why do you talk of it? It used to remind me of those curious lines in some play Hamlet, I think how do they run? ",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Explicit,said Dorian
1458,1458,1458,1459,NO APPEND,"Like the painting of a sorrow, A face without a heart.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1460,1460,1460,1461,"Lord Henry laughed.  /newquote  he answered, sinking into an arm-chair.","If a man treats life artistically, his brain is his heart,",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Anaphoric,he answered
1461,1461,1461,1462,"Dorian Gray shook his head and struck some soft chords on the piano.  /newquote  he repeated, "," Like the painting of a sorrow,  /newquote  a face without a heart. ",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1462,1462,1462,1463,"The elder man lay back and looked at him with half-closed eyes.  /newquote  he said after a pause, ","By the way, Dorian, /newquote  what does it profit a man if he gain the whole world and lose how does the quotation run? his own soul ?",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Anaphoric,said the painter
1463,1463,1463,1464,"The music jarred, and Dorian Gray started and stared at his friend. ","Why do you ask me that, Harry?",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1464,1464,1464,1465," said Lord Henry, elevating his eyebrows in surprise, ","My dear fellow, /newquote I asked you because I thought you might be able to give me an answer. That is all. I was going through the park last Sunday, and close by the Marble Arch there stood a little crowd of shabby-looking people listening to some vulgar street-preacher. As I passed by, I heard the man yelling out that question to his audience. It struck me as being rather dramatic. London is very rich in curious effects of that kind. A wet Sunday, an uncouth Christian in a mackintosh, a ring of sickly white faces under a broken roof of dripping umbrellas, and a wonderful phrase flung into the air by shrill hysterical lips it was really very good in its way, quite a suggestion. I thought of telling the prophet that art had a soul, but that man had not. I am afraid, however, he would not have understood me.",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Explicit,said Lord Henry
1465,1465,1465,1466,NO APPEND,"Don t, Harry. The soul is a terrible reality. It can be bought, and sold, and bartered away. It can be poisoned, or made perfect. There is a soul in each one of us. I know it.",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1466,1466,1466,1467,NO APPEND,"Do you feel quite sure of that, Dorian?",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Implicit,
1467,1467,1467,1468,NO APPEND,Quite sure.,Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1468,1468,1468,1469,NO APPEND,"Ah! then it must be an illusion. The things one feels absolutely certain about are never true. That is the fatality of faith, and the lesson of romance. How grave you are! Don t be so serious. What have you or I to do with the superstitions of our age? No: we have given up our belief in the soul. Play me something. Play me a nocturne, Dorian, and, as you play, tell me, in a low voice, how you have kept your youth. You must have some secret. I am only ten years older than you are, and I am wrinkled, and worn, and yellow. You are really wonderful, Dorian. You have never looked more charming than you do to-night. You remind me of the day I saw you first. You were rather cheeky, very shy, and absolutely extraordinary. You have changed, of course, but not in appearance. I wish you would tell me your secret. To get back my youth I would do anything in the world, except take exercise, get up early, or be respectable. Youth! There is nothing like it. It s absurd to talk of the ignorance of youth. The only people to whose opinions I listen now with any respect are people much younger than myself. They seem in front of me. Life has revealed to them her latest wonder. As for the aged, I always contradict the aged. I do it on principle. If you ask them their opinion on something that happened yesterday, they solemnly give you the opinions current in 1820, when people wore high stocks, believed in everything, and knew absolutely nothing. How lovely that thing you are playing is! I wonder, did Chopin write it at Majorca, with the sea weeping round the villa and the salt spray dashing against the panes? It is marvellously romantic. What a blessing it is that there is one art left to us that is not imitative! Don t stop. I want music to-night. It seems to me that you are the young Apollo and that I am Marsyas listening to you. I have sorrows, Dorian, of my own, that even you know nothing of. The tragedy of old age is not that one is old, but that one is young. I am amazed sometimes at my own sincerity. Ah, Dorian, how happy you are! What an exquisite life you have had! You have drunk deeply of everything. You have crushed the grapes against your palate. Nothing has been hidden from you. And it has all been to you no more than the sound of music. It has not marred you. You are still the same.",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Implicit,
1469,1469,1469,1470,NO APPEND,"I am not the same, Harry.",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1470,1470,1470,1471,NO APPEND,"Yes, you are the same. I wonder what the rest of your life will be. Don t spoil it by renunciations. At present you are a perfect type. Don t make yourself incomplete. You are quite flawless now. You need not shake your head: you know you are. Besides, Dorian, don t deceive yourself. Life is not governed by will or intention. Life is a question of nerves, and fibres, and slowly built-up cells in which thought hides itself and passion has its dreams. You may fancy yourself safe and think yourself strong. But a chance tone of colour in a room or a morning sky, a particular perfume that you had once loved and that brings subtle memories with it, a line from a forgotten poem that you had come across again, a cadence from a piece of music that you had ceased to play I tell you, Dorian, that it is on things like these that our lives depend. Browning writes about that somewhere; but our own senses will imagine them for us. There are moments when the odour of _lilas blanc_ passes suddenly across me, and I have to live the strangest month of my life over again. I wish I could change places with you, Dorian. The world has cried out against us both, but it has always worshipped you. It always will worship you. You are the type of what the age is searching for, and what it is afraid it has found. I am so glad that you have never done anything, never carved a statue, or painted a picture, or produced anything outside of yourself! Life has been your art. You have set yourself to music. Your days are your sonnets.",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,19,Implicit,
